Time,Activity,Temp,Lag
0013-10-18 00:59:00,16.4,33.77,88
0013-10-18 01:04:00,34.8,33.71,89
0013-10-18 01:09:00,24.4,33.77,90
0013-10-18 01:14:00,16.4,33.8,91
0013-10-18 01:19:00,17.2,33.83,92
0013-10-18 01:24:00,19.2,33.79,93
0013-10-18 01:29:00,91.2,33.96,94
0013-10-18 01:34:00,2.8,34.35,95
0013-10-18 01:39:00,2.4,34.83,96
0013-10-18 01:44:00,7.6,35.17,97
0013-10-18 01:49:00,2.4,35.43,98
0013-10-18 01:54:00,0.4,35.66,99
0013-10-18 01:59:00,2,35.86,100
0013-10-18 02:04:00,4.4,36.06,101
0013-10-18 02:09:00,6,36.18,102
0013-10-18 02:14:00,0.8,36.17,103
0013-10-18 02:19:00,24.4,36.1,104
0013-10-18 02:24:00,2.8,36.09,105
0013-10-18 02:29:00,7.2,36.08,106
0013-10-18 02:34:00,0.8,36.08,107
0013-10-18 02:39:00,1.2,36.06,108
0013-10-18 02:44:00,2.8,36.08,109
0013-10-18 02:49:00,2,36.14,110
0013-10-18 02:54:00,25.2,36.12,111
0013-10-18 02:59:00,33.2,35.78,112
0013-10-18 03:04:00,26.8,35.77,113
0013-10-18 03:09:00,3.6,36.04,114
0013-10-18 03:14:00,29.2,36.19,115
0013-10-18 03:19:00,19.6,35.97,116
0013-10-18 03:24:00,1.6,35.99,117
0013-10-18 03:29:00,0,36.22,118
0013-10-18 03:34:00,2,36.41,119
0013-10-18 03:39:00,1.6,36.58,120
0013-10-18 03:44:00,16.4,36.7,121
0013-10-18 03:49:00,30.4,36.56,122
0013-10-18 03:54:00,42.6,36.37,123
0013-10-18 03:59:00,47.4,36.06,124
0013-10-18 04:04:00,42.4,35.81,125
0013-10-18 04:09:00,26.8,35.75,126
0013-10-18 04:14:00,1.2,35.99,127
0013-10-18 04:19:00,6.4,36.19,128
0013-10-18 04:24:00,1.2,36.38,129
0013-10-18 04:29:00,21.2,36.4,130
0013-10-18 04:34:00,22.8,36.12,131
0013-10-18 04:39:00,2,36.1,132
0013-10-18 04:44:00,0.4,36.27,133
0013-10-18 04:49:00,1.6,36.44,134
0013-10-18 04:54:00,1.6,36.52,135
0013-10-18 04:59:00,1.2,36.61,136
0013-10-18 05:04:00,1.2,36.67,137
0013-10-18 05:09:00,1.2,36.74,138
0013-10-18 05:14:00,1.6,36.71,139
0013-10-18 05:19:00,2.4,36.73,140
0013-10-18 05:24:00,1.6,36.75,141
0013-10-18 05:29:00,1.2,36.76,142
0013-10-18 05:34:00,0,36.77,143
0013-10-18 05:39:00,3.2,36.77,144
0013-10-18 05:44:00,1.6,36.77,145
0013-10-18 05:49:00,0.4,36.77,146
0013-10-18 05:54:00,37.6,36.69,147
0013-10-18 05:59:00,34.8,36.55,148
0013-10-18 06:04:00,33.2,36.41,149
0013-10-18 06:09:00,35.2,36.35,150
0013-10-18 06:14:00,46.2,36.32,151
0013-10-18 06:19:00,41,36.33,152
0013-10-18 06:24:00,41.4,36.32,153
0013-10-18 06:29:00,21.2,36.31,154
0013-10-18 06:34:00,24,36.34,155
0013-10-18 06:39:00,32.8,36.32,156
0013-10-18 06:44:00,45.2,36.34,157
0013-10-18 06:49:00,34,36.3,158
0013-10-18 06:54:00,37.6,36.25,159
0013-10-18 06:59:00,38,36.23,160
0013-10-18 07:04:00,0.8,36.24,161
0013-10-18 07:09:00,1.6,36.31,162
0013-10-18 07:14:00,2.8,36.41,163
0013-10-18 07:19:00,2,36.45,164
0013-10-18 07:24:00,0.4,36.5,165
0013-10-18 07:29:00,0.4,36.44,166
0013-10-18 07:34:00,0.4,36.37,167
0013-10-18 07:39:00,13.6,36.31,168
0013-10-18 07:44:00,9.2,36.2,169
0013-10-18 07:49:00,21.6,36.1,170
0013-10-18 07:54:00,27.6,36.05,171
0013-10-18 07:59:00,13.6,36.02,172
0013-10-18 08:04:00,20.8,35.92,173
0013-10-18 08:09:00,23.6,35.76,174
0013-10-18 08:14:00,16,35.67,175
0013-10-18 08:19:00,17.6,35.5,176
0013-10-18 08:24:00,26.4,35.44,177
0013-10-18 08:29:00,24.8,35.37,178
0013-10-18 08:34:00,14.4,35.33,179
0013-10-18 08:39:00,4.4,35.45,180
0013-10-18 08:44:00,7.8,35.71,181
0013-10-18 08:49:00,1.6,35.85,182
0013-10-18 08:54:00,16.4,35.96,183
0013-10-18 08:59:00,3.2,36.08,184
0013-10-18 09:04:00,4.8,36.22,185
0013-10-18 09:09:00,10,36.32,186
0013-10-18 09:14:00,1.2,36.39,187
0013-10-18 09:19:00,1.6,36.45,188
0013-10-18 09:24:00,8,36.53,189
0013-10-18 09:29:00,23.2,36.67,190
0013-10-18 09:34:00,110.2,36.53,191
0013-10-18 09:39:00,126.4,36,192
0013-10-18 09:44:00,121.6,35.59,193
0013-10-18 09:49:00,105.6,35.26,194
0013-10-18 09:54:00,90,34.93,195
0013-10-18 09:59:00,26,34.55,196
0013-10-18 10:04:00,45.2,34.41,197
0013-10-18 10:09:00,46,34.32,198
0013-10-18 10:14:00,38.8,34.35,199
0013-10-18 10:19:00,36.8,34.23,200
0013-10-18 10:24:00,15.2,34.2,201
0013-10-18 10:29:00,34.8,34.26,202
0013-10-18 10:34:00,69.2,34.3,203
0013-10-18 10:39:00,92.6,34.26,204
0013-10-18 10:44:00,144.2,34.12,205
0013-10-18 10:49:00,104.2,34.01,206
0013-10-18 10:54:00,142.8,34.03,207
0013-10-18 10:59:00,156.4,34.15,208
0013-10-18 11:04:00,118.8,34.25,209
0013-10-18 11:09:00,140,34.39,210
0013-10-18 11:14:00,144.6,34.38,211
0013-10-18 11:19:00,124.4,34.46,212
0013-10-18 11:24:00,149.4,34.5,213
0013-10-18 11:29:00,149.6,34.5,214
0013-10-18 11:34:00,153.2,34.55,215
0013-10-18 11:39:00,97.2,34.59,216
0013-10-18 11:44:00,96.8,34.55,217
0013-10-18 11:49:00,149.2,34.49,218
0013-10-18 11:54:00,155.6,34.39,219
0013-10-18 11:59:00,123,34.17,220
0013-10-18 12:04:00,135.6,34.07,221
0013-10-18 12:09:00,133.4,34.13,222
0013-10-18 12:14:00,145.2,33.92,223
0013-10-18 12:19:00,127.4,33.58,224
0013-10-18 12:24:00,90.2,32.91,225
0013-10-18 12:29:00,145,32.64,226
0013-10-18 12:34:00,140.2,33.01,227
0013-10-18 12:39:00,106.2,33.31,228
0013-10-18 12:44:00,152.4,33.51,229
0013-10-18 12:49:00,70.6,33.34,230
0013-10-18 12:54:00,131.2,33.43,231
0013-10-18 12:59:00,102.4,33.55,232
0013-10-18 13:04:00,85.2,33.6,233
0013-10-18 13:09:00,119,33.6,234
0013-10-18 13:14:00,115.6,33.46,235
0013-10-18 13:19:00,117.4,33.55,236
0013-10-18 13:24:00,148,33.69,237
0013-10-18 13:29:00,164,33.64,238
0013-10-18 13:34:00,146.2,33.57,239
0013-10-18 13:39:00,130.8,33.49,240
0013-10-18 13:44:00,119.8,33.35,241
0013-10-18 13:49:00,96.2,33.4,242
0013-10-18 13:54:00,91.6,33.36,243
0013-10-18 13:59:00,118.8,33.51,244
0013-10-18 14:04:00,142.2,33.63,245
0013-10-18 14:09:00,164.6,33.55,246
0013-10-18 14:14:00,155.2,33.33,247
0013-10-18 14:19:00,124,33.02,248
0013-10-18 14:24:00,127.2,32.83,249
0013-10-18 14:29:00,155.8,32.68,250
0013-10-18 14:34:00,163.2,32.36,251
0013-10-18 14:39:00,90.8,32.4,252
0013-10-18 14:44:00,80.6,32.6,253
0013-10-18 14:49:00,63.6,32.77,254
0013-10-18 14:54:00,32.8,32.91,255
0013-10-18 14:59:00,76.8,33.09,256
0013-10-18 15:04:00,21.2,33.23,257
0013-10-18 15:09:00,41.6,33.3,258
0013-10-18 15:14:00,39.6,33.39,259
0013-10-18 15:19:00,50.4,33.42,260
0013-10-18 15:24:00,71.6,33.64,261
0013-10-18 15:29:00,151.2,33.73,262
0013-10-18 15:34:00,133.8,33.79,263
0013-10-18 15:39:00,109.2,33.75,264
0013-10-18 15:44:00,123.2,33.79,265
0013-10-18 15:49:00,176.6,33.8,266
0013-10-18 15:54:00,146.6,33.93,267
0013-10-18 15:59:00,130,33.91,268
0013-10-18 16:04:00,118.2,33.99,269
0013-10-18 16:09:00,150.8,33.84,270
0013-10-18 16:14:00,128.8,33.73,271
0013-10-18 16:19:00,153.8,34.05,272
0013-10-18 16:24:00,136,34.03,273
0013-10-18 16:29:00,127.4,33.66,274
0013-10-18 16:34:00,148.6,33.82,275
0013-10-18 16:39:00,158.2,33.69,276
0013-10-18 16:44:00,152,33.82,277
0013-10-18 16:49:00,138.6,33.95,278
0013-10-18 16:54:00,151.6,33.99,279
0013-10-18 16:59:00,175.2,33.93,280
0013-10-18 17:04:00,174.4,33.67,281
0013-10-18 17:09:00,147,33.6,282
0013-10-18 17:14:00,144,33.35,283
0013-10-18 17:19:00,126,33.01,284
0013-10-18 17:24:00,135,32.69,285
0013-10-18 17:29:00,129.6,32.15,286
0013-10-18 17:34:00,123.8,32.51,287
0013-10-18 17:39:00,132.6,32.93,288
0013-10-18 17:44:00,126.6,33,289
0013-10-18 17:49:00,160.4,33.21,290
0013-10-18 17:54:00,124.8,33.21,291
0013-10-18 17:59:00,152.2,33.29,292
0013-10-18 18:04:00,119.6,33.12,293
0013-10-18 18:09:00,168,33.13,294
0013-10-18 18:14:00,153.6,33.1,295
0013-10-18 18:19:00,86.2,33.15,296
0013-10-18 18:24:00,95,33.33,297
0013-10-18 18:29:00,126,33.59,298
0013-10-18 18:34:00,118.6,33.73,299
0013-10-18 18:39:00,100.8,33.83,300
0013-10-18 18:44:00,101.2,33.82,301
0013-10-18 18:49:00,143.8,33.75,302
0013-10-18 18:54:00,165.8,33.66,303
0013-10-18 18:59:00,122.6,33.66,304
0013-10-18 19:04:00,66,33.73,305
0013-10-18 19:09:00,13.2,33.61,306
0013-10-18 19:14:00,102.8,33.65,307
0013-10-18 19:19:00,96.8,33.9,308
0013-10-18 19:24:00,122,34.12,309
0013-10-18 19:29:00,148.4,33.98,310
0013-10-18 19:34:00,133.2,34.02,311
0013-10-18 19:39:00,108,34.08,312
0013-10-18 19:44:00,138.4,34.1,313
0013-10-18 19:49:00,153,34.12,314
0013-10-18 19:54:00,164.4,34.15,315
0013-10-18 19:59:00,141.6,34.06,316
0013-10-18 20:04:00,131.2,33.96,317
0013-10-18 20:09:00,128.4,33.86,318
0013-10-18 20:14:00,132.4,33.83,319
0013-10-18 20:19:00,83.8,33.85,320
0013-10-18 20:24:00,66.4,33.9,321
0013-10-18 20:29:00,158.2,33.93,322
0013-10-18 20:34:00,171,33.89,323
0013-10-18 20:39:00,46,33.77,324
0013-10-18 20:44:00,76.4,33.87,325
0013-10-18 20:49:00,103,33.94,326
0013-10-18 20:54:00,171.6,34.11,327
0013-10-18 20:59:00,169,34.17,328
0013-10-18 21:04:00,164.2,34.14,329
0013-10-18 21:09:00,79,33.98,330
0013-10-18 21:14:00,73.2,33.86,331
0013-10-18 21:19:00,136.6,33.89,332
0013-10-18 21:24:00,129.8,33.91,333
0013-10-18 21:29:00,112.4,33.99,334
0013-10-18 21:34:00,89.2,34.14,335
0013-10-18 21:39:00,167.8,34.15,336
0013-10-18 21:44:00,150.4,34.13,337
0013-10-18 21:49:00,124.8,34.13,338
0013-10-18 21:54:00,148,34.33,339
0013-10-18 21:59:00,132.4,34.44,340
0013-10-18 22:04:00,115.2,34.44,341
0013-10-18 22:09:00,137.6,34.34,342
0013-10-18 22:14:00,110.4,34.36,343
0013-10-18 22:19:00,131.6,34.35,344
0013-10-18 22:24:00,143.6,34.18,345
0013-10-18 22:29:00,122.8,34.18,346
0013-10-18 22:34:00,122,34.23,347
0013-10-18 22:39:00,175.6,34.17,348
0013-10-18 22:44:00,136,34.27,349
0013-10-18 22:49:00,149.8,34.36,350
0013-10-18 22:54:00,114,34.45,351
0013-10-18 22:59:00,137.4,34.45,352
0013-10-18 23:04:00,123.2,34.31,353
0013-10-18 23:09:00,116.4,34.29,354
0013-10-18 23:14:00,152.6,34.51,355
0013-10-18 23:19:00,117.4,34.67,356
0013-10-18 23:24:00,97,34.83,357
0013-10-18 23:29:00,157,34.82,358
0013-10-18 23:34:00,142.8,34.91,359
0013-10-18 23:39:00,147.6,35.03,360
0013-10-18 23:44:00,193.8,35,361
0013-10-18 23:49:00,98.8,34.89,362
0013-10-18 23:54:00,112,34.81,363
0013-10-18 23:59:00,162.2,34.54,364
0013-10-19 00:04:00,95.2,34.09,365
0013-10-19 00:09:00,135.4,34.07,366
0013-10-19 00:14:00,24.8,34.03,367
0013-10-19 00:19:00,7.2,33.93,368
0013-10-19 00:24:00,12,33.83,369
0013-10-19 00:29:00,16,33.91,370
0013-10-19 00:34:00,25.6,33.92,371
0013-10-19 00:39:00,0,34.22,372
0013-10-19 00:44:00,1.2,34.66,373
0013-10-19 00:49:00,2,35.05,374
0013-10-19 00:54:00,0,35.37,375
0013-10-19 00:59:00,4.8,35.56,376
0013-10-19 01:04:00,2,35.49,377
0013-10-19 01:09:00,2,35.44,378
0013-10-19 01:14:00,2.4,35.42,379
0013-10-19 01:19:00,1.6,35.58,380
0013-10-19 01:24:00,0.8,35.77,381
0013-10-19 01:29:00,2.8,35.92,382
0013-10-19 01:34:00,0.8,36.04,383
0013-10-19 01:39:00,1.6,36.12,384
0013-10-19 01:44:00,1.2,36.19,385
0013-10-19 01:49:00,1.2,36.28,386
0013-10-19 01:54:00,36.4,36.2,387
0013-10-19 01:59:00,10.8,35.8,388
0013-10-19 02:04:00,16,35.48,389
0013-10-19 02:09:00,19.2,35.28,390
0013-10-19 02:14:00,10,35.16,391
0013-10-19 02:19:00,6,35.05,392
0013-10-19 02:24:00,18.4,35.05,393
0013-10-19 02:29:00,19.2,34.96,394
0013-10-19 02:34:00,12,34.83,395
0013-10-19 02:39:00,20.4,34.77,396
0013-10-19 02:44:00,21.2,34.71,397
0013-10-19 02:49:00,10.8,34.66,398
0013-10-19 02:54:00,19.6,34.88,399
0013-10-19 02:59:00,27.2,34.93,400
0013-10-19 03:04:00,23.6,34.78,401
0013-10-19 03:09:00,17.6,34.82,402
0013-10-19 03:14:00,22.8,34.91,403
0013-10-19 03:19:00,26.4,34.92,404
0013-10-19 03:24:00,2.4,35.12,405
0013-10-19 03:29:00,2.8,35.47,406
0013-10-19 03:34:00,1.6,35.73,407
0013-10-19 03:39:00,3.6,35.91,408
0013-10-19 03:44:00,1.6,36.08,409
0013-10-19 03:49:00,6.8,36.16,410
0013-10-19 03:54:00,7.6,36.23,411
0013-10-19 03:59:00,5.2,36.33,412
0013-10-19 04:04:00,1.2,36.39,413
0013-10-19 04:09:00,2,36.45,414
0013-10-19 04:14:00,1.6,36.49,415
0013-10-19 04:19:00,14.4,36.54,416
0013-10-19 04:24:00,12.8,36.53,417
0013-10-19 04:29:00,16,36.39,418
0013-10-19 04:34:00,11,36.36,419
0013-10-19 04:39:00,18.8,36.33,420
0013-10-19 04:44:00,21.2,36.27,421
0013-10-19 04:49:00,23.2,36.21,422
0013-10-19 04:54:00,23.6,36.19,423
0013-10-19 04:59:00,1.2,36.17,424
0013-10-19 05:04:00,3.6,36.26,425
0013-10-19 05:09:00,0.8,36.36,426
0013-10-19 05:14:00,0.8,36.46,427
0013-10-19 05:19:00,1.6,36.53,428
0013-10-19 05:24:00,1.6,36.57,429
0013-10-19 05:29:00,4.4,36.69,430
0013-10-19 05:34:00,4,36.71,431
0013-10-19 05:39:00,4.4,36.72,432
0013-10-19 05:44:00,2,36.75,433
0013-10-19 05:49:00,2.4,36.77,434
0013-10-19 05:54:00,0.8,36.78,435
0013-10-19 05:59:00,1.2,36.81,436
0013-10-19 06:04:00,8.8,36.81,437
0013-10-19 06:09:00,0.8,36.8,438
0013-10-19 06:14:00,0.4,36.83,439
0013-10-19 06:19:00,0.4,36.85,440
0013-10-19 06:24:00,1.2,36.85,441
0013-10-19 06:29:00,0.4,36.85,442
0013-10-19 06:34:00,4,36.85,443
0013-10-19 06:39:00,4.4,36.87,444
0013-10-19 06:44:00,4.4,36.88,445
0013-10-19 06:49:00,2.8,36.88,446
0013-10-19 06:54:00,2.8,36.9,447
0013-10-19 06:59:00,0.8,36.93,448
0013-10-19 07:04:00,3.2,36.95,449
0013-10-19 07:09:00,2,36.95,450
0013-10-19 07:14:00,0,36.97,451
0013-10-19 07:19:00,3.2,36.97,452
0013-10-19 07:24:00,0,36.95,453
0013-10-19 07:29:00,11.2,36.96,454
0013-10-19 07:34:00,3.2,36.9,455
0013-10-19 07:39:00,3.6,36.77,456
0013-10-19 07:44:00,13.6,36.65,457
0013-10-19 07:49:00,16,36.7,458
0013-10-19 07:54:00,125.6,36.43,459
0013-10-19 07:59:00,111.6,35.84,460
0013-10-19 08:04:00,129.4,35.43,461
0013-10-19 08:09:00,84.4,35.12,462
0013-10-19 08:14:00,17.2,35.09,463
0013-10-19 08:19:00,17.2,35.11,464
0013-10-19 08:24:00,18.4,35.18,465
0013-10-19 08:29:00,20.8,35.25,466
0013-10-19 08:34:00,23.6,35.37,467
0013-10-19 08:39:00,18.4,35.51,468
0013-10-19 08:44:00,14,35.75,469
0013-10-19 08:49:00,99,35.71,470
0013-10-19 08:54:00,126.8,35.43,471
0013-10-19 08:59:00,83.2,35.19,472
0013-10-19 09:04:00,52,35.05,473
0013-10-19 09:09:00,84.4,35.02,474
0013-10-19 09:14:00,89.6,34.99,475
0013-10-19 09:19:00,89.2,34.96,476
0013-10-19 09:24:00,104.6,34.97,477
0013-10-19 09:29:00,122.2,34.97,478
0013-10-19 09:34:00,128.4,34.78,479
0013-10-19 09:39:00,133,34.73,480
0013-10-19 09:44:00,119.8,34.66,481
0013-10-19 09:49:00,142.6,34.63,482
0013-10-19 09:54:00,153.6,34.54,483
0013-10-19 09:59:00,141,34.51,484
0013-10-19 10:04:00,139.8,34.59,485
0013-10-19 10:09:00,133.8,34.55,486
0013-10-19 10:14:00,115,34.46,487
0013-10-19 10:19:00,123,34.44,488
0013-10-19 10:24:00,110.4,34.37,489
0013-10-19 10:29:00,114.2,34.3,490
0013-10-19 10:34:00,103.8,34.35,491
0013-10-19 10:39:00,126.8,34.35,492
0013-10-19 10:44:00,112.4,34.29,493
0013-10-19 10:49:00,101.8,34.6,494
0013-10-19 10:54:00,133.8,34.93,495
0013-10-19 10:59:00,137.2,34.87,496
0013-10-19 11:04:00,127.4,34.83,497
0013-10-19 11:09:00,138.6,34.91,498
0013-10-19 11:14:00,99,34.76,499
0013-10-19 11:19:00,49.4,34.75,500
0013-10-19 11:24:00,59.4,34.85,501
0013-10-19 11:29:00,125.6,34.92,502
0013-10-19 11:34:00,97.2,34.93,503
0013-10-19 11:39:00,114.8,34.97,504
0013-10-19 11:44:00,146.2,34.93,505
0013-10-19 11:49:00,82.8,34.9,506
0013-10-19 11:54:00,117.6,34.9,507
0013-10-19 11:59:00,50,34.91,508
0013-10-19 12:04:00,117.6,34.8,509
0013-10-19 12:09:00,132.6,34.72,510
0013-10-19 12:14:00,124.4,34.7,511
0013-10-19 12:19:00,125.4,34.62,512
0013-10-19 12:24:00,136.2,34.45,513
0013-10-19 12:29:00,138.4,34.41,514
0013-10-19 12:34:00,145.4,34.27,515
0013-10-19 12:39:00,127.6,34.27,516
0013-10-19 12:44:00,142,34.19,517
0013-10-19 12:49:00,135.4,34.06,518
0013-10-19 12:54:00,141.4,33.96,519
0013-10-19 12:59:00,142.6,33.88,520
0013-10-19 13:04:00,101.6,33.71,521
0013-10-19 13:09:00,160.6,33.39,522
0013-10-19 13:14:00,143,33,523
0013-10-19 13:19:00,142.8,32.92,524
0013-10-19 13:24:00,151.8,33.03,525
0013-10-19 13:29:00,141.4,33.01,526
0013-10-19 13:34:00,145.6,32.89,527
0013-10-19 13:39:00,138.8,33.12,528
0013-10-19 13:44:00,152.6,33.29,529
0013-10-19 13:49:00,162.4,33.25,530
0013-10-19 13:54:00,159,33.03,531
0013-10-19 13:59:00,147.2,32.93,532
0013-10-19 14:04:00,152,32.95,533
0013-10-19 14:09:00,148,32.9,534
0013-10-19 14:14:00,179.2,32.65,535
0013-10-19 14:19:00,159,32.67,536
0013-10-19 14:24:00,152.4,32.59,537
0013-10-19 14:29:00,150,32.58,538
0013-10-19 14:34:00,135.2,32.71,539
0013-10-19 14:39:00,161.2,32.69,540
0013-10-19 14:44:00,155.4,32.78,541
0013-10-19 14:49:00,128.2,32.77,542
0013-10-19 14:54:00,78,32.73,543
0013-10-19 14:59:00,128.8,32.6,544
0013-10-19 15:04:00,149,32.28,545
0013-10-19 15:09:00,137.6,32.29,546
0013-10-19 15:14:00,147.8,32.35,547
0013-10-19 15:19:00,169.8,32.43,548
0013-10-19 15:24:00,159.8,32.46,549
0013-10-19 15:29:00,112,32.51,550
0013-10-19 15:34:00,150.8,32.65,551
0013-10-19 15:39:00,130.2,32.69,552
0013-10-19 15:44:00,151,32.81,553
0013-10-19 15:49:00,139,32.84,554
0013-10-19 15:54:00,162.2,32.87,555
0013-10-19 15:59:00,153.2,32.95,556
0013-10-19 16:04:00,161.2,32.96,557
0013-10-19 16:09:00,126.6,32.89,558
0013-10-19 16:14:00,141.2,32.95,559
0013-10-19 16:19:00,136.4,33.05,560
0013-10-19 16:24:00,114,33.07,561
0013-10-19 16:29:00,98.6,33.17,562
0013-10-19 16:34:00,74.2,33.23,563
0013-10-19 16:39:00,95.2,33.35,564
0013-10-19 16:44:00,156.4,33.4,565
0013-10-19 16:49:00,89.6,33.48,566
0013-10-19 16:54:00,103.8,33.53,567
0013-10-19 16:59:00,77,33.55,568
0013-10-19 17:04:00,113.2,33.57,569
0013-10-19 17:09:00,125.6,33.61,570
0013-10-19 17:14:00,160,33.67,571
0013-10-19 17:19:00,114.4,33.6,572
0013-10-19 17:24:00,114,33.62,573
0013-10-19 17:29:00,51.6,33.66,574
0013-10-19 17:34:00,98,33.71,575
0013-10-19 17:39:00,135.6,33.73,576
0013-10-19 17:44:00,149.2,33.52,577
0013-10-19 17:49:00,173.6,33.12,578
0013-10-19 17:54:00,174.2,33.09,579
0013-10-19 17:59:00,146.2,33.19,580
0013-10-19 18:04:00,111.2,33.35,581
0013-10-19 18:09:00,63.6,33.32,582
0013-10-19 18:14:00,124.8,33.29,583
0013-10-19 18:19:00,148,33.27,584
0013-10-19 18:24:00,140.2,33.38,585
0013-10-19 18:29:00,165.8,33.43,586
0013-10-19 18:34:00,159.4,33.4,587
0013-10-19 18:39:00,155.8,33.33,588
0013-10-19 18:44:00,148.6,33.29,589
0013-10-19 18:49:00,140,33.4,590
0013-10-19 18:54:00,161.2,33.47,591
0013-10-19 18:59:00,146.8,33.57,592
0013-10-19 19:04:00,120.2,33.66,593
0013-10-19 19:09:00,105.8,33.58,594
0013-10-19 19:14:00,152.4,33.59,595
0013-10-19 19:19:00,133.8,33.65,596
0013-10-19 19:24:00,92.6,33.65,597
0013-10-19 19:29:00,126.2,33.71,598
0013-10-19 19:34:00,109.2,33.74,599
0013-10-19 19:39:00,85.8,33.76,600
0013-10-19 19:44:00,137.2,33.87,601
0013-10-19 19:49:00,116.2,33.98,602
0013-10-19 19:54:00,119.4,33.97,603
0013-10-19 19:59:00,157.8,33.95,604
0013-10-19 20:04:00,155.6,33.96,605
0013-10-19 20:09:00,150.4,33.87,606
0013-10-19 20:14:00,138,33.98,607
0013-10-19 20:19:00,149.4,34,608
0013-10-19 20:24:00,85,34.07,609
0013-10-19 20:29:00,110.4,34.11,610
0013-10-19 20:34:00,146,34.17,611
0013-10-19 20:39:00,147.8,34.11,612
0013-10-19 20:44:00,100.2,34.09,613
0013-10-19 20:49:00,85.6,34.07,614
0013-10-19 20:54:00,72.2,34.11,615
0013-10-19 20:59:00,126,34.1,616
0013-10-19 21:04:00,152.2,34.12,617
0013-10-19 21:09:00,144.2,34.05,618
0013-10-19 21:14:00,149,33.83,619
0013-10-19 21:19:00,149.6,33.58,620
0013-10-19 21:24:00,66.8,33.53,621
