Time,Activity,Temp,Lag
0013-10-20 07:01:00,0,36.96,701
0013-10-20 07:06:00,0,37,702
0013-10-20 07:11:00,0.4,37.02,703
0013-10-20 07:16:00,0,37.05,704
0013-10-20 07:21:00,0.4,37.1,705
0013-10-20 07:26:00,0,37.1,706
0013-10-20 07:31:00,0,37.15,707
0013-10-20 07:36:00,0.4,37.19,708
0013-10-20 07:41:00,0.8,37.22,709
0013-10-20 07:46:00,12.4,37.18,710
0013-10-20 07:51:00,22.8,36.79,711
0013-10-20 07:56:00,0,36.65,712
0013-10-20 08:01:00,0.4,36.74,713
0013-10-20 08:06:00,24,36.77,714
0013-10-20 08:11:00,0.8,36.77,715
0013-10-20 08:16:00,22.8,36.81,716
0013-10-20 08:21:00,0.4,36.83,717
0013-10-20 08:26:00,10,36.84,718
0013-10-20 08:31:00,0.4,36.73,719
0013-10-20 08:36:00,0,36.71,720
0013-10-20 08:41:00,20.8,36.7,721
0013-10-20 08:46:00,0,36.74,722
0013-10-20 08:51:00,4.4,36.85,723
0013-10-20 08:56:00,0,36.94,724
0013-10-20 09:01:00,10.8,37,725
0013-10-20 09:06:00,8.8,36.77,726
0013-10-20 09:11:00,10.8,36.53,727
0013-10-20 09:16:00,0.4,36.56,728
0013-10-20 09:21:00,0,36.68,729
0013-10-20 09:26:00,0.8,36.77,730
0013-10-20 09:31:00,0.4,36.86,731
0013-10-20 09:36:00,3.6,36.91,732
0013-10-20 09:41:00,7.6,36.87,733
0013-10-20 09:46:00,14.4,36.84,734
0013-10-20 09:51:00,77.6,36.74,735
0013-10-20 09:56:00,124.4,36.13,736
0013-10-20 10:01:00,149.8,35.25,737
0013-10-20 10:06:00,146,34.91,738
0013-10-20 10:11:00,119.2,34.8,739
0013-10-20 10:16:00,60.8,34.83,740
0013-10-20 10:21:00,43.6,34.97,741
0013-10-20 10:26:00,144.8,34.84,742
0013-10-20 10:31:00,142.8,34.2,743
0013-10-20 10:36:00,152.6,33.81,744
0013-10-20 10:41:00,76,33.49,745
0013-10-20 10:46:00,77.2,33.44,746
0013-10-20 10:51:00,91.6,33.51,747
0013-10-20 10:56:00,48.8,33.77,748
0013-10-20 11:01:00,28.4,33.72,749
0013-10-20 11:06:00,45.4,33.7,750
0013-10-20 11:11:00,140.2,33.5,751
0013-10-20 11:16:00,35.8,33.255,752
0013-10-20 11:21:00,64.5,33.01,753
0013-10-20 11:26:00,93.2,32.765,754
0013-10-20 11:31:00,126,32.52,755
0013-10-20 11:36:00,162.6,33.12,756
0013-10-20 11:41:00,180.4,33.44,757
0013-10-20 11:46:00,142.2,33.64,758
0013-10-20 11:51:00,178.2,33.91,759
0013-10-20 11:56:00,162.2,34.04,760
0013-10-20 12:01:00,150.8,34.11,761
0013-10-20 12:06:00,162.2,34.14,762
0013-10-20 12:11:00,135,34.09,763
0013-10-20 12:16:00,138.2,34.39,764
0013-10-20 12:21:00,153.8,34.48,765
0013-10-20 12:26:00,229.4,34.35,766
0013-10-20 12:31:00,168.4,34.44,767
0013-10-20 12:36:00,196.2,34.26,768
0013-10-20 12:41:00,133,34.33,769
0013-10-20 12:46:00,130.2,34.24,770
0013-10-20 12:51:00,147.4,34.03,771
0013-10-20 12:56:00,173.4,33.99,772
0013-10-20 13:01:00,152.6,34.11,773
0013-10-20 13:06:00,84.8,34.01,774
0013-10-20 13:11:00,157,33.93,775
0013-10-20 13:16:00,148.6,33.47,776
0013-10-20 13:21:00,148,33.11,777
0013-10-20 13:26:00,123,32.67,778
0013-10-20 13:31:00,138,32.71,779
0013-10-20 13:36:00,151,32.91,780
0013-10-20 13:41:00,78.4,32.94,781
0013-10-20 13:46:00,53.4,32.9,782
0013-10-20 13:51:00,24.4,32.93,783
0013-10-20 13:56:00,31.6,32.97,784
0013-10-20 14:01:00,69.2,32.87,785
0013-10-20 14:06:00,38.4,32.85,786
0013-10-20 14:11:00,71.6,32.96,787
0013-10-20 14:16:00,137.4,32.91,788
0013-10-20 14:21:00,51.4,32.84,789
0013-10-20 14:26:00,77.6,32.84,790
0013-10-20 14:31:00,102.4,32.82,791
0013-10-20 14:36:00,82.8,32.74,792
0013-10-20 14:41:00,80,32.62,793
0013-10-20 14:46:00,86.4,32.58,794
0013-10-20 14:51:00,48.4,32.58,795
0013-10-20 14:56:00,28.4,32.62,796
0013-10-20 15:01:00,53.8,32.74,797
0013-10-20 15:06:00,51.2,32.82,798
0013-10-20 15:11:00,40,32.79,799
0013-10-20 15:16:00,49.6,32.67,800
0013-10-20 15:21:00,45.2,32.62,801
0013-10-20 15:26:00,43.6,32.73,802
0013-10-20 15:31:00,50.8,32.8,803
0013-10-20 15:36:00,28,32.87,804
0013-10-20 15:41:00,40.4,32.97,805
0013-10-20 15:46:00,53.2,33.09,806
0013-10-20 15:51:00,34.4,33.19,807
0013-10-20 15:56:00,54,33.24,808
0013-10-20 16:01:00,22.8,33.23,809
0013-10-20 16:06:00,30.8,33.47,810
0013-10-20 16:11:00,49.4,33.71,811
0013-10-20 16:16:00,48.4,33.51,812
0013-10-20 16:21:00,42.4,33.63,813
0013-10-20 16:26:00,30,33.62,814
0013-10-20 16:31:00,36,33.62,815
0013-10-20 16:36:00,26.4,33.42,816
0013-10-20 16:41:00,38.4,33.53,817
0013-10-20 16:46:00,35.6,33.64,818
0013-10-20 16:51:00,54.4,33.52,819
0013-10-20 16:56:00,21.8,33.79,820
0013-10-20 17:01:00,20.2,33.86,821
0013-10-20 17:06:00,83.2,33.93,822
0013-10-20 17:11:00,136,33.83,823
0013-10-20 17:16:00,149.2,33.65,824
0013-10-20 17:21:00,48.8,33.39,825
0013-10-20 17:26:00,46.4,33.64,826
0013-10-20 17:31:00,19.6,34.06,827
0013-10-20 17:36:00,39.4,34.37,828
0013-10-20 17:41:00,39,34.57,829
0013-10-20 17:46:00,72.6,34.76,830
0013-10-20 17:51:00,168.8,34.45,831
0013-10-20 17:56:00,95.2,34.01,832
0013-10-20 18:01:00,61.6,33.76,833
0013-10-20 18:06:00,153,33.77,834
0013-10-20 18:11:00,168.8,33.76,835
0013-10-20 18:16:00,58.4,33.46,836
0013-10-20 18:21:00,31.6,33.52,837
0013-10-20 18:26:00,107.2,33.52,838
0013-10-20 18:31:00,42,33.43,839
0013-10-20 18:36:00,33.2,33.26,840
0013-10-20 18:41:00,17.2,33.36,841
0013-10-20 18:46:00,34.8,33.4,842
0013-10-20 18:51:00,32,33.47,843
0013-10-20 18:56:00,33.8,33.62,844
0013-10-20 19:01:00,22.2,33.67,845
0013-10-20 19:06:00,12.8,33.61,846
0013-10-20 19:11:00,16.8,33.68,847
0013-10-20 19:16:00,61.6,33.7,848
0013-10-20 19:21:00,152.6,33.1,849
0013-10-20 19:26:00,54.2,33.07,850
0013-10-20 19:31:00,98.8,33.35,851
0013-10-20 19:36:00,37,33.64,852
0013-10-20 19:41:00,33.6,33.77,853
0013-10-20 19:46:00,24,33.82,854
0013-10-20 19:51:00,20.4,33.85,855
0013-10-20 19:56:00,19.8,34.07,856
0013-10-20 20:01:00,117.2,33.93,857
0013-10-20 20:06:00,86.4,33.36,858
0013-10-20 20:11:00,57.8,33.31,859
0013-10-20 20:16:00,115.6,33.21,860
0013-10-20 20:21:00,129.8,33.08,861
0013-10-20 20:26:00,130,32.99,862
0013-10-20 20:31:00,38.6,33.05,863
0013-10-20 20:36:00,147,32.94,864
0013-10-20 20:41:00,128,32.95,865
0013-10-20 20:46:00,91.4,33.07,866
0013-10-20 20:51:00,49.6,33.25,867
0013-10-20 20:56:00,21.6,33.42,868
0013-10-20 21:01:00,17.2,33.65,869
0013-10-20 21:06:00,26.8,33.69,870
0013-10-20 21:11:00,58,33.77,871
