Time,Activity,Temp,Lag
0013-10-15 11:44:00,12.2,36.99,190
0013-10-15 11:49:00,29.6,36.93,191
0013-10-15 11:54:00,28.6,36.93,192
0013-10-15 11:59:00,21.6,36.97,193
0013-10-15 12:04:00,24,36.98,194
0013-10-15 12:09:00,2,37.05,195
0013-10-15 12:14:00,12,37.05,196
0013-10-15 12:19:00,10,37.03,197
0013-10-15 12:24:00,13.6,37.01,198
0013-10-15 12:29:00,7.6,36.96,199
0013-10-15 12:34:00,2.8,36.94,200
0013-10-15 12:39:00,4.4,36.96,201
0013-10-15 12:44:00,3.6,36.97,202
0013-10-15 12:49:00,14.4,36.93,203
0013-10-15 12:54:00,5.6,36.88,204
0013-10-15 12:59:00,17.2,36.97,205
0013-10-15 13:04:00,5.6,36.99,206
0013-10-15 13:09:00,24.6,36.98,207
0013-10-15 13:14:00,29.2,36.97,208
0013-10-15 13:19:00,27.4,37.05,209
0013-10-15 13:24:00,22.4,37.12,210
0013-10-15 13:29:00,16.4,37.06,211
0013-10-15 13:34:00,8,36.96,212
0013-10-15 13:39:00,16.6,36.72,213
0013-10-15 13:44:00,11.2,36.58,214
0013-10-15 13:49:00,33.2,36.81,215
0013-10-15 13:54:00,14.2,36.85,216
0013-10-15 13:59:00,4.8,36.86,217
0013-10-15 14:04:00,2.8,36.91,218
0013-10-15 14:09:00,8.4,36.97,219
0013-10-15 14:14:00,7.2,36.99,220
0013-10-15 14:19:00,7.2,37.02,221
0013-10-15 14:24:00,5.2,37.02,222
0013-10-15 14:29:00,10,37.01,223
0013-10-15 14:34:00,23.6,37.05,224
0013-10-15 14:39:00,18.2,36.98,225
0013-10-15 14:44:00,8.8,36.97,226
0013-10-15 14:49:00,6.4,37.01,227
0013-10-15 14:54:00,10.4,37.06,228
0013-10-15 14:59:00,7.6,37.05,229
0013-10-15 15:04:00,22.4,37.1,230
0013-10-15 15:09:00,17.6,37.04,231
0013-10-15 15:14:00,2,36.97,232
0013-10-15 15:19:00,18.6,37.05,233
0013-10-15 15:24:00,20.2,37.09,234
0013-10-15 15:29:00,15,37.07,235
0013-10-15 15:34:00,18.6,37.09,236
0013-10-15 15:39:00,18.6,37.16,237
0013-10-15 15:44:00,13.6,37.2,238
0013-10-15 15:49:00,14.4,37.18,239
0013-10-15 15:54:00,18.6,37.2,240
0013-10-15 15:59:00,13.2,37.18,241
0013-10-15 16:04:00,21.2,37.21,242
0013-10-15 16:09:00,32.4,37.2,243
0013-10-15 16:14:00,23.2,37.22,244
0013-10-15 16:19:00,24.4,37.33,245
0013-10-15 16:24:00,9,37.32,246
0013-10-15 16:29:00,8.4,37.28,247
0013-10-15 16:34:00,11.4,37.22,248
0013-10-15 16:39:00,7.4,37.19,249
0013-10-15 16:44:00,33,37.03,250
0013-10-15 16:49:00,28.2,36.75,251
0013-10-15 16:54:00,11.4,36.93,252
0013-10-15 16:59:00,23.2,37.2,253
0013-10-15 17:04:00,14,37.36,254
0013-10-15 17:09:00,19.6,37.51,255
0013-10-15 17:14:00,41.2,37.61,256
0013-10-15 17:19:00,25.4,37.58,257
0013-10-15 17:24:00,29.6,37.43,258
0013-10-15 17:29:00,28,37.26,259
0013-10-15 17:34:00,34.2,37.16,260
0013-10-15 17:39:00,38,36.94,261
0013-10-15 17:44:00,36.2,36.89,262
0013-10-15 17:49:00,37.6,36.84,263
0013-10-15 17:54:00,41.6,36.89,264
0013-10-15 17:59:00,44.4,36.82,265
0013-10-15 18:04:00,48.2,36.65,266
0013-10-15 18:09:00,43.2,36.71,267
0013-10-15 18:14:00,43.2,36.73,268
0013-10-15 18:19:00,42,36.72,269
0013-10-15 18:24:00,42.4,36.78,270
0013-10-15 18:29:00,43.8,36.88,271
0013-10-15 18:34:00,42.2,36.91,272
0013-10-15 18:39:00,24.2,36.69,273
0013-10-15 18:44:00,19,36.37,274
0013-10-15 18:49:00,16,36.33,275
0013-10-15 18:54:00,14,36.39,276
0013-10-15 18:59:00,7.6,36.49,277
0013-10-15 19:04:00,6,36.64,278
0013-10-15 19:09:00,14,36.73,279
0013-10-15 19:14:00,2.4,36.73,280
0013-10-15 19:19:00,3.2,36.81,281
0013-10-15 19:24:00,3.2,36.93,282
0013-10-15 19:29:00,2.4,37.01,283
0013-10-15 19:34:00,8,37.08,284
0013-10-15 19:39:00,9.6,37.12,285
0013-10-15 19:44:00,4.8,37.07,286
0013-10-15 19:49:00,13,37.05,287
0013-10-15 19:54:00,2,37.09,288
0013-10-15 19:59:00,3.2,37.07,289
0013-10-15 20:04:00,15.6,37.05,290
0013-10-15 20:09:00,0.4,37.06,291
0013-10-15 20:14:00,1.2,37.15,292
0013-10-15 20:19:00,4,37.14,293
0013-10-15 20:24:00,8.8,37.23,294
0013-10-15 20:29:00,6,37.33,295
0013-10-15 20:34:00,6.4,37.47,296
0013-10-15 20:39:00,24.4,37.45,297
0013-10-15 20:44:00,7.6,37.4,298
0013-10-15 20:49:00,22.8,37.47,299
0013-10-15 20:54:00,19.6,37.44,300
0013-10-15 20:59:00,9.6,37.42,301
0013-10-15 21:04:00,9.6,37.26,302
0013-10-15 21:09:00,1.2,37.23,303
0013-10-15 21:14:00,10.4,37.24,304
0013-10-15 21:19:00,18.4,37.01,305
0013-10-15 21:24:00,9.6,36.81,306
0013-10-15 21:29:00,2.5,36.6,307
0013-10-15 21:34:00,1.25,36.54,308
0013-10-15 21:39:00,0,36.47,309
0013-10-15 21:44:00,1.6,36.36,310
0013-10-15 21:49:00,0.8,36.28,311
0013-10-15 21:54:00,7.6,36.2,312
0013-10-15 21:59:00,8.4,36.19,313
0013-10-15 22:04:00,6,36.42,314
0013-10-15 22:09:00,4.8,36.77,315
0013-10-15 22:14:00,4.4,36.85,316
0013-10-15 22:19:00,2.4,37.01,317
0013-10-15 22:24:00,2.4,36.94,318
0013-10-15 22:29:00,1.6,36.93,319
0013-10-15 22:34:00,2.8,37.09,320
0013-10-15 22:39:00,9.2,37.16,321
0013-10-15 22:44:00,0,37.26,322
0013-10-15 22:49:00,0,37.37,323
0013-10-15 22:54:00,1.6,37.45,324
0013-10-15 22:59:00,0,37.53,325
0013-10-15 23:04:00,0.4,37.55,326
0013-10-15 23:09:00,0,37.59,327
0013-10-15 23:14:00,1.6,37.62,328
0013-10-15 23:19:00,0.8,37.61,329
0013-10-15 23:24:00,0,37.56,330
0013-10-15 23:29:00,1.6,37.47,331
0013-10-15 23:34:00,4,37.41,332
0013-10-15 23:39:00,1.6,37.39,333
0013-10-15 23:44:00,0.4,37.34,334
0013-10-15 23:49:00,2,37.34,335
0013-10-15 23:54:00,0,37.39,336
0013-10-15 23:59:00,0.8,37.44,337
0013-10-16 00:04:00,0.8,37.51,338
0013-10-16 00:09:00,1.2,37.57,339
0013-10-16 00:14:00,3.2,37.61,340
0013-10-16 00:19:00,2,37.62,341
0013-10-16 00:24:00,0.4,37.6,342
0013-10-16 00:29:00,0.4,37.6,343
0013-10-16 00:34:00,0,37.57,344
0013-10-16 00:39:00,1.2,37.56,345
0013-10-16 00:44:00,0.4,37.56,346
0013-10-16 00:49:00,0.8,37.48,347
0013-10-16 00:54:00,1.2,37.29,348
0013-10-16 00:59:00,0.4,37.15,349
0013-10-16 01:04:00,2,37.06,350
0013-10-16 01:09:00,1.2,36.97,351
0013-10-16 01:14:00,2.4,37.01,352
0013-10-16 01:19:00,1.2,37.03,353
0013-10-16 01:24:00,2,37.05,354
0013-10-16 01:29:00,1.6,36.99,355
0013-10-16 01:34:00,1.2,36.96,356
0013-10-16 01:39:00,1.2,36.93,357
0013-10-16 01:44:00,0.4,36.94,358
0013-10-16 01:49:00,1.2,36.95,359
0013-10-16 01:54:00,1.2,36.98,360
0013-10-16 01:59:00,0,36.99,361
0013-10-16 02:04:00,0,36.89,362
0013-10-16 02:09:00,1.2,36.83,363
0013-10-16 02:14:00,2,36.81,364
0013-10-16 02:19:00,0,36.75,365
0013-10-16 02:24:00,0,36.79,366
0013-10-16 02:29:00,1.2,36.81,367
0013-10-16 02:34:00,2,36.79,368
0013-10-16 02:39:00,6,36.8,369
0013-10-16 02:44:00,5.6,36.91,370
0013-10-16 02:49:00,0.8,37.03,371
0013-10-16 02:54:00,0.8,37.03,372
0013-10-16 02:59:00,1.6,37.04,373
0013-10-16 03:04:00,2.8,37.03,374
0013-10-16 03:09:00,2.4,37.04,375
0013-10-16 03:14:00,3.6,37.04,376
0013-10-16 03:19:00,4.4,37.17,377
0013-10-16 03:24:00,0,37.13,378
0013-10-16 03:29:00,1.6,37.2,379
0013-10-16 03:34:00,0.4,37.23,380
0013-10-16 03:39:00,0.8,37.25,381
0013-10-16 03:44:00,1.6,37.23,382
0013-10-16 03:49:00,0,37.3,383
0013-10-16 03:54:00,1.2,37.41,384
0013-10-16 03:59:00,0,37.4,385
0013-10-16 04:04:00,0.8,37.29,386
0013-10-16 04:09:00,3.2,37.14,387
0013-10-16 04:14:00,1.2,37,388
0013-10-16 04:19:00,1.2,36.97,389
0013-10-16 04:24:00,2.4,36.97,390
0013-10-16 04:29:00,0.4,36.97,391
0013-10-16 04:34:00,1.2,36.89,392
0013-10-16 04:39:00,1.6,36.87,393
0013-10-16 04:44:00,2.8,36.82,394
0013-10-16 04:49:00,1.6,36.8,395
0013-10-16 04:54:00,0,36.87,396
0013-10-16 04:59:00,0,36.98,397
0013-10-16 05:04:00,0,37.07,398
0013-10-16 05:09:00,0.8,37.17,399
0013-10-16 05:14:00,0.4,37.12,400
0013-10-16 05:19:00,2,37.21,401
0013-10-16 05:24:00,2.8,37.25,402
0013-10-16 05:29:00,8.2,37.27,403
0013-10-16 05:34:00,2.4,37.08,404
0013-10-16 05:39:00,2.4,37.04,405
0013-10-16 05:44:00,1.6,37.09,406
0013-10-16 05:49:00,0.4,37.09,407
0013-10-16 05:54:00,0,37.11,408
0013-10-16 05:59:00,3.6,37.05,409
0013-10-16 06:04:00,6.8,37.06,410
0013-10-16 06:09:00,0,37.03,411
0013-10-16 06:14:00,1.2,37.04,412
0013-10-16 06:19:00,1.2,37.1,413
0013-10-16 06:24:00,1.6,37.13,414
0013-10-16 06:29:00,0,37.07,415
0013-10-16 06:34:00,12.8,37.04,416
0013-10-16 06:39:00,26.8,36.54,417
0013-10-16 06:44:00,27.6,37.12,418
0013-10-16 06:49:00,34.6,36.94,419
0013-10-16 06:54:00,27.6,35.97,420
0013-10-16 06:59:00,31.8,36.67,421
0013-10-16 07:04:00,31.4,36.17,422
0013-10-16 07:09:00,26.2,35.87,423
0013-10-16 07:14:00,30.4,36.11,424
0013-10-16 07:19:00,32.8,36.43,425
0013-10-16 07:24:00,27.4,36.61,426
0013-10-16 07:29:00,27.8,36.73,427
0013-10-16 07:34:00,16.8,36.85,428
0013-10-16 07:39:00,17.6,36.93,429
0013-10-16 07:44:00,23.6,36.99,430
0013-10-16 07:49:00,24.8,37.02,431
0013-10-16 07:54:00,7,37.09,432
0013-10-16 07:59:00,19.2,37.14,433
0013-10-16 08:04:00,10.2,37.13,434
0013-10-16 08:09:00,17.6,37.15,435
0013-10-16 08:14:00,4.4,37.17,436
0013-10-16 08:19:00,2.4,37.19,437
0013-10-16 08:24:00,20.4,37.17,438
0013-10-16 08:29:00,15.6,37.13,439
0013-10-16 08:34:00,17.8,37.22,440
0013-10-16 08:39:00,37.6,37.24,441
0013-10-16 08:44:00,25.2,37.14,442
0013-10-16 08:49:00,16,37.08,443
0013-10-16 08:54:00,19.2,37.07,444
0013-10-16 08:59:00,27.8,37.1,445
0013-10-16 09:04:00,39.4,37.12,446
0013-10-16 09:09:00,38.8,37.08,447
0013-10-16 09:14:00,38.6,36.97,448
0013-10-16 09:19:00,19.4,36.47,449
0013-10-16 09:24:00,22.8,36.53,450
0013-10-16 09:29:00,20.8,36.49,451
0013-10-16 09:34:00,15.4,36.41,452
0013-10-16 09:39:00,8.4,36.5,453
0013-10-16 09:44:00,19.2,36.73,454
0013-10-16 09:49:00,24.4,36.73,455
0013-10-16 09:54:00,3.4,36.62,456
0013-10-16 09:59:00,4.8,36.68,457
0013-10-16 10:04:00,2,36.74,458
0013-10-16 10:09:00,5.6,36.81,459
0013-10-16 10:14:00,4.8,36.88,460
0013-10-16 10:19:00,18.4,36.72,461
0013-10-16 10:24:00,17.8,36.65,462
0013-10-16 10:29:00,4,36.72,463
0013-10-16 10:34:00,8.4,36.75,464
0013-10-16 10:39:00,10.8,36.75,465
0013-10-16 10:44:00,8.8,36.76,466
0013-10-16 10:49:00,7.6,36.71,467
0013-10-16 10:54:00,1.6,36.73,468
0013-10-16 10:59:00,7.2,36.74,469
0013-10-16 11:04:00,11.2,36.65,470
0013-10-16 11:09:00,25.2,36.56,471
0013-10-16 11:14:00,14.4,36.5,472
0013-10-16 11:19:00,1.6,36.47,473
0013-10-16 11:24:00,6.8,36.49,474
0013-10-16 11:29:00,8,36.49,475
0013-10-16 11:34:00,6.8,36.49,476
0013-10-16 11:39:00,2.8,36.47,477
0013-10-16 11:44:00,4,36.45,478
0013-10-16 11:49:00,3.6,36.46,479
0013-10-16 11:54:00,11.2,36.47,480
0013-10-16 11:59:00,6.8,36.5,481
0013-10-16 12:04:00,4.8,36.57,482
0013-10-16 12:09:00,14.4,36.57,483
0013-10-16 12:14:00,1.6,36.57,484
0013-10-16 12:19:00,12.4,36.56,485
0013-10-16 12:24:00,13.8,36.55,486
0013-10-16 12:29:00,18,36.51,487
0013-10-16 12:34:00,14,36.39,488
0013-10-16 12:39:00,7.6,36.39,489
0013-10-16 12:44:00,15.6,36.39,490
0013-10-16 12:49:00,6.8,36.3,491
0013-10-16 12:54:00,20.4,36.38,492
0013-10-16 12:59:00,20.4,36.45,493
0013-10-16 13:04:00,23,36.49,494
0013-10-16 13:09:00,30.8,36.32,495
0013-10-16 13:14:00,22.6,36.44,496
0013-10-16 13:19:00,9.4,36.33,497
0013-10-16 13:24:00,13.2,36.07,498
0013-10-16 13:29:00,21,35.8,499
0013-10-16 13:34:00,30.2,35.5,500
0013-10-16 13:39:00,6.4,35.77,501
0013-10-16 13:44:00,1.2,36.19,502
0013-10-16 13:49:00,2.4,36.47,503
0013-10-16 13:54:00,9.2,36.56,504
0013-10-16 13:59:00,10.8,36.64,505
0013-10-16 14:04:00,2.8,36.81,506
0013-10-16 14:09:00,19.6,36.73,507
0013-10-16 14:14:00,24,36.59,508
0013-10-16 14:19:00,15.6,36.24,509
0013-10-16 14:24:00,13.2,36.17,510
0013-10-16 14:29:00,13.6,36.12,511
0013-10-16 14:34:00,10.8,36.37,512
0013-10-16 14:39:00,5.2,36.58,513
0013-10-16 14:44:00,16.4,36.65,514
0013-10-16 14:49:00,8,36.67,515
0013-10-16 14:54:00,9.2,36.69,516
0013-10-16 14:59:00,6.4,36.78,517
0013-10-16 15:04:00,8,36.87,518
0013-10-16 15:09:00,6.4,36.87,519
0013-10-16 15:14:00,20,36.83,520
0013-10-16 15:19:00,7.2,36.77,521
0013-10-16 15:24:00,12.8,36.78,522
0013-10-16 15:29:00,18.8,36.85,523
0013-10-16 15:34:00,4,36.85,524
0013-10-16 15:39:00,11.2,36.9,525
0013-10-16 15:44:00,6.6,36.92,526
0013-10-16 15:49:00,16.4,36.91,527
0013-10-16 15:54:00,17.4,36.9,528
0013-10-16 15:59:00,15.6,36.9,529
0013-10-16 16:04:00,10.4,36.93,530
0013-10-16 16:09:00,18.8,36.89,531
0013-10-16 16:14:00,8.4,36.93,532
0013-10-16 16:19:00,23.4,36.89,533
0013-10-16 16:24:00,24.6,36.73,534
0013-10-16 16:29:00,13.4,36.62,535
0013-10-16 16:34:00,6.8,36.69,536
0013-10-16 16:39:00,2.4,36.73,537
0013-10-16 16:44:00,8,36.74,538
0013-10-16 16:49:00,1.2,36.79,539
0013-10-16 16:54:00,15.6,36.79,540
0013-10-16 16:59:00,3.2,36.81,541
0013-10-16 17:04:00,3.2,36.84,542
0013-10-16 17:09:00,13,36.79,543
0013-10-16 17:14:00,39,36.53,544
0013-10-16 17:19:00,21.6,36.45,545
0013-10-16 17:24:00,29.2,36.76,546
0013-10-16 17:29:00,8.8,36.76,547
0013-10-16 17:34:00,33.8,36.51,548
0013-10-16 17:39:00,24.2,36.5,549
0013-10-16 17:44:00,50.8,36.69,550
0013-10-16 17:49:00,37.6,36.76,551
0013-10-16 17:54:00,32.6,36.77,552
0013-10-16 17:59:00,30,36.67,553
0013-10-16 18:04:00,39.2,36.49,554
0013-10-16 18:09:00,42.2,36.32,555
0013-10-16 18:14:00,39.4,36.31,556
0013-10-16 18:19:00,37.6,36.22,557
0013-10-16 18:24:00,26.2,36.09,558
0013-10-16 18:29:00,26.2,36.13,559
0013-10-16 18:34:00,45.8,36.23,560
0013-10-16 18:39:00,38.8,36.34,561
0013-10-16 18:44:00,37.6,36.43,562
0013-10-16 18:49:00,33.2,36.13,563
0013-10-16 18:54:00,29.8,35.51,564
0013-10-16 18:59:00,12.6,35.17,565
0013-10-16 19:04:00,0.8,35.33,566
0013-10-16 19:09:00,3.2,35.5,567
0013-10-16 19:14:00,6.8,35.6,568
0013-10-16 19:19:00,3.8,35.78,569
0013-10-16 19:24:00,23,35.83,570
0013-10-16 19:29:00,18.2,35.6,571
0013-10-16 19:34:00,28,35.47,572
0013-10-16 19:39:00,30.4,35.44,573
0013-10-16 19:44:00,22.4,35.57,574
0013-10-16 19:49:00,10.8,35.62,575
0013-10-16 19:54:00,0.4,35.74,576
0013-10-16 19:59:00,22.2,35.91,577
0013-10-16 20:04:00,18.4,35.77,578
0013-10-16 20:09:00,32,34.81,579
0013-10-16 20:14:00,30,34.51,580
0013-10-16 20:19:00,30.6,35.56,581
0013-10-16 20:24:00,30.2,35.09,582
0013-10-16 20:29:00,8,34.79,583
0013-10-16 20:34:00,2,34.78,584
0013-10-16 20:39:00,2.4,34.91,585
0013-10-16 20:44:00,6.8,35.11,586
0013-10-16 20:49:00,3.2,35.13,587
0013-10-16 20:54:00,0.8,35.04,588
0013-10-16 20:59:00,1.2,34.96,589
0013-10-16 21:04:00,1.2,34.95,590
0013-10-16 21:09:00,0.8,35.03,591
0013-10-16 21:14:00,2.8,35.09,592
0013-10-16 21:19:00,1.6,35.24,593
0013-10-16 21:24:00,4.8,35.35,594
0013-10-16 21:29:00,1.2,35.5,595
0013-10-16 21:34:00,2,35.33,596
0013-10-16 21:39:00,1.4,35.19,597
0013-10-16 21:44:00,1.6,35.02,598
0013-10-16 21:49:00,1.6,35.03,599
0013-10-16 21:54:00,0.4,35.03,600
0013-10-16 21:59:00,0.4,35.01,601
0013-10-16 22:04:00,0.8,35.05,602
0013-10-16 22:09:00,8.8,35.04,603
0013-10-16 22:14:00,14.8,34.98,604
0013-10-16 22:19:00,23.6,35.13,605
0013-10-16 22:24:00,28.4,35.27,606
0013-10-16 22:29:00,24.4,35.07,607
0013-10-16 22:34:00,34.4,35.26,608
0013-10-16 22:39:00,27.8,35.07,609
0013-10-16 22:44:00,40.6,35.15,610
0013-10-16 22:49:00,34,34.98,611
0013-10-16 22:54:00,29.6,34.76,612
0013-10-16 22:59:00,7.2,35,613
0013-10-16 23:04:00,16.4,35.31,614
0013-10-16 23:09:00,20.4,35.33,615
0013-10-16 23:14:00,27,35.09,616
0013-10-16 23:19:00,22.2,35.07,617
0013-10-16 23:24:00,16.2,35.23,618
0013-10-16 23:29:00,7.8,34.83,619
0013-10-16 23:34:00,5.2,34.36,620
0013-10-16 23:39:00,3.6,34.53,621
0013-10-16 23:44:00,2.4,35.28,622
0013-10-16 23:49:00,0,35.83,623
0013-10-16 23:54:00,0.4,36.28,624
0013-10-16 23:59:00,0.4,36.61,625
0013-10-17 00:04:00,0,36.8,626
0013-10-17 00:09:00,0,36.94,627
